output_1,output_2,output_3
0.0,2.0,103.7177360469102
0.0,12.0,214.4492976729068
0.0,0.0,121.5926853529985
1.0,1.0,0.002477770370489907
1.0,20.0,130.966523525617
0.0,8.0,200.4403301939896
0.0,0.0,83.10131087555234
0.0,6.0,90.95522616080495
1.0,3.0,0.004171631475600179
0.0,1.0,147.5992490568975
1.0,2.0,-0.0001088814908598579
0.0,0.0,66.04196752280575
0.0,0.0,82.17836478085435
1.0,1.0,0.004346887831957247
0.0,0.0,61.09118976030483
0.0,5.0,127.6221927951519
1.0,3.0,78.74604288123503
0.0,3.0,1160.770186303431
0.0,1.0,206.9294715919109
0.0,0.0,221.4165933890698
1.0,3.0,468.4135081640831
0.0,5.0,159.73926861134
1.0,1.0,-0.00254977373958809
0.0,5.0,413.7836374500992
1.0,4.0,0.7167980596494804
1.0,2.0,895.273352414449
1.0,5.0,-0.0001385920635357252
1.0,2.0,505.0107893219397
0.0,1.0,167.7791088584742
1.0,2.0,-0.002311563307785036
0.0,0.0,63.70504962182168
0.0,0.0,78.95919428234595
0.0,2.0,1347.698973501187
0.0,1.0,75.40449505237758
1.0,1.0,123.9290259894182
0.0,1.0,329.2596311584057
0.0,0.0,68.43581313260404
1.0,3.0,145.5723153505674
1.0,12.0,105.2038931528452
1.0,2.0,87.08495771085887
0.0,0.0,972.8109678392312
1.0,2.0,0.02934995255031936
0.0,2.0,1068.673675992796
1.0,3.0,188.6838525071085
1.0,2.0,-0.001808847495539112
1.0,4.0,74.6410218915672
1.0,6.0,116.8768669571899
1.0,1.0,0.01135204110664745
1.0,1.0,0.005446928708693122
0.0,0.0,100.3876630553248
0.0,0.0,57.84849241679567
0.0,0.0,112.6023010657644
0.0,4.0,102.8715526524254
0.0,2.0,961.7012057436804
1.0,4.0,45.75126245677539
0.0,3.0,185.4274723325277
0.0,0.0,1025.384300206992
1.0,4.0,1.408850677364626e-05
1.0,5.0,0.01098935061872908
0.0,4.0,127.7036219437427
1.0,1.0,140.3572048081876
0.0,8.0,170.4641793108802
0.0,0.0,69.74088362341314
1.0,2.0,0.002293728328822908
1.0,4.0,62.34701908707557
1.0,1.0,-0.005315281930734272
1.0,4.0,0.003100678740111107
0.0,2.0,143.2519603524831
1.0,1.0,77.34675048175825
0.0,0.0,55.77265130648503
0.0,0.0,75.17076724595564
0.0,0.0,66.5544879075616
1.0,3.0,-0.005276196652744147
0.0,2.0,64.57676170768788
0.0,0.0,92.200710940835
1.0,5.0,72.77128582142552
0.0,2.0,1522.619751954941
0.0,0.0,94.9102753411387
0.0,0.0,1382.061382237415
0.0,2.0,191.8767481654368
0.0,0.0,76.14581461706
1.0,2.0,0.004223299287673399
1.0,0.0,36.38841898872234
1.0,5.0,0.003114181821842976
0.0,1.0,1000.460112040936
0.0,0.0,943.673571991663
0.0,5.0,1034.185224659176
0.0,0.0,71.94988794531244
0.0,2.0,79.54830712589599
0.0,2.0,77.7786596933977
0.0,0.0,886.7931183050341
0.0,4.0,88.12828154624125
0.0,7.0,115.1156610486918
0.0,0.0,1338.624034600627
1.0,4.0,0.00112802473620377
1.0,2.0,-0.00394890127358849
0.0,2.0,111.3169345947966
0.0,9.0,67.281242094792
0.0,5.0,167.5709136703277
0.0,0.0,64.8976120379203
0.0,0.0,68.34238505102734
1.0,1.0,-0.004760003443777805
0.0,0.0,80.10319940990298
1.0,3.0,99.43518024119922
0.0,4.0,82.22953240858077
1.0,1.0,41.66961917611228
0.0,3.0,322.4892166871718
1.0,3.0,0.03947775725100655
0.0,0.0,90.1249790948639
0.0,5.0,117.6690331574124
1.0,3.0,-0.004972481039999366
1.0,3.0,5.04367517379469
0.0,3.0,119.4801827975777
0.0,3.0,945.5018870228948
1.0,3.0,82.72034640625755
0.0,0.0,64.68954973534049
0.0,1.0,1191.214017082637
0.0,1.0,90.57217167610116
1.0,2.0,35.41292137908579
1.0,3.0,27.55999127076763
1.0,2.0,225.1185727241724
1.0,3.0,-0.0003352941303802481
0.0,0.0,82.18948941967905
1.0,2.0,0.002361155825383321
0.0,0.0,85.74103451318454
0.0,1.0,130.3109333579972
1.0,4.0,119.3943474604302
1.0,4.0,-0.002133200314474948
1.0,4.0,0.005017659332906987
0.0,2.0,166.5126672938459
0.0,0.0,981.4524825215102
0.0,0.0,87.00138192844412
1.0,1.0,41.709115457077
0.0,1.0,93.4627582297391
0.0,4.0,105.3113373989989
0.0,0.0,91.65986643253072
0.0,0.0,55.46927809152798
0.0,2.0,79.80828760513324
0.0,0.0,71.8720175935699
0.0,4.0,161.082515979499
0.0,6.0,186.3662271631865
1.0,5.0,163.1385660502066
0.0,0.0,82.86692535636212
0.0,0.0,1293.528228466711
0.0,4.0,104.3743779024973
0.0,0.0,57.87800367418871
1.0,1.0,0.001779113809334376
1.0,3.0,0.00230194564642261
0.0,0.0,89.54563566200814
1.0,1.0,0.003387795561593521
1.0,5.0,84.5675410958296
1.0,5.0,457.6778669663729
1.0,1.0,0.02953627389388203
0.0,11.0,133.432038211811
1.0,3.0,24.92764659645504
0.0,0.0,1330.388113498946
0.0,0.0,125.5320109629231
0.0,0.0,877.3252541518034
0.0,0.0,87.2539336729078
0.0,0.0,67.84434744320879
0.0,2.0,56.8911422390737
1.0,1.0,-0.0001611864583992428
0.0,3.0,701.9433462931722
1.0,4.0,94.09270739201669
1.0,8.0,0.0006232098747886994
0.0,0.0,112.7054114116308
0.0,2.0,95.90832874077924
1.0,2.0,50.80843529264417
0.0,1.0,105.2506551157578
1.0,1.0,0.001003763268499824
0.0,0.0,101.1061007262111
1.0,1.0,0.002620316112484034
0.0,4.0,132.4374681239876
0.0,4.0,92.98301142828466
1.0,3.0,70.38461183792184
0.0,0.0,77.84956511357511
1.0,4.0,114.3673614087282
0.0,1.0,58.75608737367666
1.0,5.0,-0.005211827711946171
0.0,1.0,78.59582757950102
0.0,1.0,1173.287226403393
1.0,9.0,202.5973921226037
0.0,1.0,122.3650278117417
0.0,3.0,60.16574381964982
0.0,0.0,1352.708596842851
1.0,1.0,0.03785602112861852
1.0,2.0,64.16957430703452
0.0,0.0,70.1111840168649
0.0,1.0,98.1351672529846
0.0,0.0,64.87392915994879
0.0,0.0,81.06993551507101
0.0,0.0,280.7717109552914
0.0,1.0,204.5760883311853
0.0,2.0,59.88765687726706
0.0,0.0,64.8105972268673
1.0,1.0,-0.002836889304603574
1.0,4.0,409.7959488045975
1.0,5.0,0.002819099165208172
0.0,0.0,99.34999169474912
1.0,1.0,624.605149693076
0.0,1.0,66.0707883443508
0.0,0.0,114.3475215473614
0.0,1.0,77.56366726108206
0.0,0.0,70.29993178759503
1.0,1.0,-0.001040359557237025
0.0,4.0,270.4033677940732
0.0,0.0,1073.835978087731
0.0,0.0,75.21738962149139
1.0,3.0,-0.0009073986129806144
0.0,1.0,181.9925906930073
0.0,0.0,84.23198940323978
1.0,5.0,-0.004476478407497098
0.0,0.0,56.09528031978308
0.0,3.0,205.7012675496948
0.0,11.0,251.1632516144793
0.0,0.0,76.40918577459225
1.0,2.0,-0.04131960279323721
1.0,1.0,-0.001098289429705801
0.0,0.0,100.0243635740052
1.0,2.0,79.6246272554549
1.0,4.0,172.4236004296689
1.0,7.0,102.2765474252609
1.0,1.0,6.342460327341137
0.0,3.0,1094.273102086572
0.0,2.0,165.1356961921338
1.0,2.0,63.7594505141971
1.0,3.0,0.0007030424237655097
0.0,2.0,165.255556557459
0.0,0.0,72.98990426880503
0.0,10.0,88.7314295971208
1.0,2.0,0.001259319053474428
1.0,2.0,47.41710351439909
0.0,1.0,125.0965879623144
0.0,1.0,658.1414699132025
0.0,2.0,1259.905698003719
1.0,11.0,118.6404905216955
0.0,1.0,1403.391518330437
1.0,5.0,164.7139485453274
0.0,0.0,88.61656524135165
1.0,2.0,-0.0004057241239934228
0.0,2.0,219.5805132313827
1.0,5.0,346.1960267100798
1.0,9.0,84.16430529393803
1.0,1.0,553.7113241509868
1.0,10.0,0.001127774217707156
1.0,1.0,0.0001054223670706733
0.0,0.0,85.49832047801603
1.0,3.0,119.8714499107885
0.0,1.0,104.3893456000352
0.0,6.0,1551.218457389413
1.0,5.0,-0.004454580370520489
0.0,0.0,89.45775712707992
0.0,0.0,74.01726036212331
0.0,0.0,71.33605253197871
0.0,1.0,253.300651037165
1.0,1.0,411.9081922256302
0.0,0.0,69.94804697423127
0.0,0.0,82.34832258822608
1.0,1.0,11.7585533758374
0.0,0.0,59.32320697655113
1.0,1.0,3.848366665461331
0.0,5.0,143.8093168505206
1.0,1.0,92.15915888648526
0.0,0.0,81.18831025655108
0.0,1.0,186.5064864706356
1.0,2.0,-0.003327127564034527
1.0,6.0,108.6343102549552
1.0,3.0,0.002352199669076072
1.0,4.0,0.002826123849217765
0.0,0.0,65.0404892879652
1.0,1.0,0.003955514002797145
0.0,2.0,118.1526886124457
0.0,3.0,138.679483166784
0.0,1.0,57.009437465559
1.0,3.0,486.1368296093829
0.0,1.0,89.81595691720689
0.0,0.0,71.30620973162776
1.0,2.0,154.7907671098753
1.0,7.0,-0.002501941971615906
1.0,2.0,41.70639155253546
0.0,1.0,70.04358125414818
0.0,0.0,1307.942169739718
0.0,1.0,243.7007537266419
0.0,0.0,1224.880111569501
0.0,0.0,77.37119240468006
0.0,2.0,991.5478500239384
1.0,3.0,0.002383044798506262
0.0,0.0,74.29203155263275
1.0,3.0,86.58902467911807
1.0,6.0,-0.003032652090993793
0.0,0.0,75.49212738122262
0.0,1.0,56.58606986238235
0.0,0.0,70.60589496729702
1.0,0.0,35.47053798133888
0.0,0.0,626.340562247657
0.0,2.0,60.47096877476512
1.0,2.0,58.09234832472727
1.0,2.0,437.5454206759709
0.0,0.0,57.5141306873457
1.0,2.0,-0.00270356024302032
0.0,0.0,200.6128253555516
0.0,2.0,1312.733456209755
1.0,3.0,-0.003328590579599222
1.0,4.0,93.46153133220905
0.0,3.0,212.7598145726211
0.0,2.0,172.1944911284314
0.0,2.0,442.1512351151388
1.0,2.0,0.003215812569095533
0.0,0.0,1154.503290702018
1.0,6.0,-0.004096349687984002
0.0,0.0,66.85569380710842
0.0,0.0,78.68856031878343
0.0,2.0,103.6041402211564
0.0,1.0,353.8405296280177
0.0,0.0,66.15318793033902
1.0,1.0,-0.01402582806645114
0.0,0.0,1263.529817180708
0.0,1.0,81.53176000796337
0.0,1.0,238.4561525046859
1.0,1.0,0.05353903590753362
0.0,0.0,61.67302986922831
0.0,3.0,85.8028997819137
0.0,0.0,1108.335070714636
0.0,0.0,225.5914091174951
1.0,1.0,0.0009456071578597403
1.0,3.0,316.1327274640524
0.0,1.0,1024.336016109932
0.0,5.0,259.8615639655992
0.0,3.0,87.12329018790915
1.0,1.0,127.9806331776214
0.0,0.0,79.63273418288803
0.0,0.0,70.75874298990293
1.0,2.0,0.002616657307214609
1.0,1.0,11.25977327691961
0.0,2.0,176.799050993213
0.0,2.0,145.6105015401856
1.0,2.0,64.97593622760188
1.0,1.0,-0.0024346411452143
0.0,2.0,1193.469861787854
0.0,0.0,72.56768249323262
1.0,2.0,331.2088220642448
0.0,1.0,67.12721690592842
1.0,1.0,0.003260226953216261
0.0,0.0,194.7389452012898
1.0,1.0,0.0001739722707725377
0.0,2.0,67.25166038083546
0.0,0.0,58.46736893446386
0.0,4.0,75.26320135417156
0.0,6.0,103.9446257891891
0.0,5.0,60.67405176223492
0.0,1.0,236.1036681725269
0.0,0.0,1417.283745516243
1.0,3.0,-0.001688586981913431
0.0,0.0,67.10373386473262
1.0,2.0,-0.005371201846628537
0.0,0.0,91.8037035504387
0.0,2.0,124.1971127181054
1.0,4.0,91.38613243536693
1.0,2.0,0.001466084634785148
0.0,1.0,110.7556599902898
1.0,4.0,0.003766620380474706
0.0,0.0,91.09686427384965
1.0,1.0,50.96263928781143
0.0,2.0,93.72147371850347
0.0,1.0,69.15425277180458
0.0,0.0,168.8799499286243
0.0,6.0,212.6371279579293
0.0,0.0,78.79404938236902
1.0,2.0,122.127371639402
0.0,1.0,175.3988404229729
0.0,0.0,1359.140663795609
1.0,1.0,-0.04722833121900294
1.0,1.0,-0.00219997857556109
0.0,3.0,1189.402218342856
0.0,0.0,56.36570093748123
1.0,3.0,-0.0009620490712904939
0.0,8.0,118.3090624726437
0.0,3.0,81.717584765288
0.0,0.0,1134.074422462539
1.0,1.0,0.0366443621048802
1.0,2.0,59.5778674207714
0.0,0.0,73.40787826799846
1.0,2.0,0.004680992471094214
0.0,2.0,208.2535569803896
0.0,1.0,89.43333985060848
0.0,0.0,72.57487840258806
0.0,1.0,491.251875246523
0.0,8.0,142.5716155243202
1.0,2.0,148.497941106733
0.0,0.0,57.34918685545022
1.0,6.0,86.11181365498848
0.0,4.0,892.0621045396471
0.0,0.0,97.97110890249309
0.0,0.0,1270.544797108659
1.0,1.0,0.004230423240073833
1.0,1.0,898.1420406169303
0.0,0.0,93.21114816645724
0.0,3.0,131.2472959407164
0.0,0.0,55.43680835795409
0.0,0.0,84.0554161398824
0.0,1.0,106.9903820470345
1.0,3.0,84.45593333206092
0.0,1.0,82.89850286361252
0.0,1.0,78.1623391750963
0.0,0.0,55.70328492342158
1.0,5.0,107.4219515093031
0.0,0.0,79.72457850939657
0.0,3.0,134.2684952623632
0.0,1.0,64.95705732200966
0.0,0.0,73.64846808915449
0.0,2.0,266.3303287871191
0.0,4.0,218.8960821629041
0.0,0.0,76.58529709308893
1.0,1.0,14.54217850629761
0.0,2.0,1040.047727359284
0.0,0.0,1035.415881376092
0.0,2.0,117.9659976475098
0.0,4.0,62.6486347091375
0.0,1.0,96.25375674313013
0.0,0.0,70.29468118499267
0.0,0.0,929.0887539193023
1.0,1.0,0.03895518176136648
0.0,0.0,107.3289750916755
1.0,1.0,40.05865895313651
1.0,1.0,0.0310358809877016
1.0,1.0,0.0085114360431362
1.0,3.0,0.000231560047069479
1.0,7.0,-0.01117023342521861
1.0,4.0,128.1777314895077
0.0,2.0,60.14037400468644
1.0,3.0,-0.003638642589976371
0.0,0.0,94.23658777584434
0.0,0.0,64.84165317530629
1.0,3.0,41.03726550177642
0.0,1.0,58.6308828030725
0.0,3.0,383.837315607984
1.0,4.0,189.3995327381832
0.0,0.0,76.60024836183874
0.0,2.0,1191.065631915522
1.0,2.0,139.6056161378938
0.0,0.0,1217.542146092859
0.0,0.0,86.04019284878608
0.0,1.0,88.06231704799828
0.0,2.0,113.3345510632031
0.0,1.0,150.9180543766163
0.0,0.0,70.16320425093237
0.0,5.0,154.1472928650986
1.0,4.0,134.555785133385
0.0,0.0,750.8552954674327
1.0,7.0,22.38538532497163
0.0,11.0,144.4329073550337
0.0,0.0,88.32008064083355
0.0,1.0,69.81303977272539
0.0,1.0,724.1420556241109
0.0,0.0,63.35716033595601
1.0,3.0,0.003133835307323807
1.0,7.0,16.03086537146894
1.0,6.0,303.0466740427526
1.0,5.0,138.4550616705642
1.0,3.0,-0.02558515925602478
0.0,0.0,1128.363639801816
0.0,14.0,165.7715885261539
0.0,5.0,232.2427098967792
1.0,1.0,0.05289056953120053
0.0,0.0,55.01293713122967
0.0,10.0,175.9165602272318
0.0,0.0,105.3978733026603
0.0,2.0,415.8488963453033
1.0,1.0,-0.007367676737430884
0.0,3.0,1056.663676089816
0.0,0.0,94.29552731078086
0.0,1.0,90.91980101853504
1.0,2.0,97.36710467054175
0.0,0.0,930.441867194514
0.0,5.0,98.81456030001416
1.0,1.0,79.6066853529985
0.0,1.0,183.9464069499252
1.0,3.0,-0.007522229629557842
0.0,0.0,218.286523525617
1.0,5.0,118.1903301939896
0.0,0.0,83.4786358011481
1.0,3.0,84.91017163147559
0.0,1.0,66.74565876309018
0.0,3.0,106.9689675228057
0.0,3.0,91.08036478085435
1.0,8.0,114.8621927951519
0.0,2.0,1243.770042881235
0.0,6.0,995.3996273393052
1.0,1.0,31.96159338906981
1.0,4.0,0.00350816408308674
0.0,0.0,87.99916094828079
0.0,0.0,91.00426861133997
0.0,14.0,152.8500201042305
1.0,2.0,-0.0001819403505152195
0.0,2.0,91.36830439815712
1.0,3.0,100.853352414449
0.0,2.0,868.3598614079364
0.0,2.0,115.258650874765
1.0,5.0,114.6680496218217
0.0,0.0,97.65319428234586
0.0,0.0,53.9069735011868
1.0,16.0,103.0814950523777
0.0,6.0,90.53332877658922
1.0,4.0,79.98702598941816
0.0,0.0,50.0257452643574
0.0,0.0,59.38508023820678
1.0,8.0,93.2458931528452
1.0,4.0,495.6627388700095
0.0,0.0,62.984972885594
0.0,0.0,89.39146261426919
1.0,2.0,-0.02632400720381156
0.0,0.0,94.34185250710856
0.0,4.0,103.4081911525044
0.0,3.0,129.1464811852394
0.0,0.0,56.08378172512784
0.0,4.0,117.182478928892
0.0,0.0,58.86549241679568
0.0,0.0,92.2265526524254
0.0,4.0,131.1172624567754
0.0,3.0,53.42547233252765
0.0,0.0,80.22887486011525
0.0,3.0,1025.384300206992
0.0,0.0,110.9880368385429
0.0,0.0,102.929394563944
0.0,0.0,54.57595256493473
1.0,8.0,52.59623694626834
0.0,6.0,111.3391439644805
1.0,10.0,166.8131006787401
0.0,0.0,53.61875048175825
1.0,4.0,71.77369420456293
0.0,0.0,57.80994040885572
0.0,2.0,53.72300984098883
0.0,0.0,54.1844879075616
0.0,0.0,232.5447238033473
0.0,0.0,54.27487586492364
1.0,3.0,-0.00123829231212369
0.0,2.0,69.42824531523672
0.0,0.0,66.65825467743932
0.0,6.0,109.1522858214255
0.0,0.0,88.72808302035439
0.0,0.0,80.46427534113877
0.0,0.0,59.84458965447094
0.0,1.0,79.24769425553826
0.0,1.0,74.36814384562729
0.0,4.0,118.2813822374151
0.0,6.0,135.391087469022
0.0,3.0,59.14881461706
1.0,1.0,68.88157199166308
0.0,0.0,67.65022465917586
0.0,8.0,564.8058879453124
0.0,3.0,66.87721217461126
1.0,1.0,0.003118305034149671
0.0,8.0,103.7585494355276
0.0,13.0,232.9214207540521
0.0,0.0,75.19566482396785
0.0,0.0,53.07605109872642
0.0,0.0,76.65490101751817
0.0,0.0,71.94892746094463
0.0,8.0,67.03861203792033
0.0,1.0,92.78334902946892
1.0,1.0,0.03523999655612897
0.0,0.0,55.04319920043653
1.0,6.0,98.55066397332646
1.0,2.0,59.01334333162671
0.0,4.0,137.619199409903
1.0,1.0,25.31721739768584
0.0,6.0,114.6441802411993
0.0,4.0,86.21897556736634
0.0,2.0,86.0094548578928
0.0,0.0,88.28837818733132
0.0,0.0,50.21097909486391
0.0,0.0,100.1890331574124
1.0,2.0,71.28118279757773
0.0,12.0,127.0051940533651
0.0,0.0,143.720165205762
0.0,9.0,179.6935469508564
0.0,0.0,52.14531491433638
0.0,8.0,136.3054831302684
0.0,3.0,322.8192936957095
0.0,0.0,67.80517167610115
0.0,13.0,148.9829213790858
0.0,0.0,66.96202704353313
0.0,0.0,86.42299127076764
0.0,7.0,85.37996227879432
1.0,1.0,0.0009333579971553263
0.0,0.0,203.1120514503646
0.0,5.0,122.0750176593329
0.0,2.0,118.1430245596742
1.0,1.0,0.002482521510160041
0.0,2.0,108.8473819284441
1.0,1.0,-0.001884542922994115
0.0,0.0,76.0197582297391
0.0,4.0,148.933902897728
0.0,0.0,68.60491375368309
0.0,0.0,99.21832523432649
0.0,0.0,72.74828760513323
0.0,2.0,90.79401759356988
0.0,0.0,56.67291800615465
0.0,0.0,56.14399386668407
0.0,2.0,93.18122716318658
1.0,6.0,526.6885660502066
0.0,0.0,60.10292535636211
0.0,5.0,91.21146748261982
0.0,0.0,86.26037790249728
0.0,0.0,195.5619899113177
0.0,0.0,1220.279096242315
1.0,1.0,0.0005260191913976087
0.0,0.0,58.55130194564642
0.0,0.0,56.14716985029315
0.0,0.0,86.86639666452947
1.0,4.0,0.0003147883696783538
0.0,4.0,73.59454109582963
0.0,6.0,57.62586696637295
1.0,10.0,120.8959128344171
0.0,4.0,89.81640566122265
0.0,3.0,67.00101096292312
0.0,2.0,89.0279336729078
0.0,0.0,74.6193474432088
1.0,3.0,0.003142239073724795
0.0,6.0,112.9312176612956
0.0,3.0,90.31762320987478
0.0,0.0,55.85441141163077
0.0,0.0,78.75371574783942
0.0,4.0,329.4781392363598
0.0,0.0,73.65329701373878
0.0,0.0,96.5311302130993
0.0,3.0,109.6233793290229
0.0,0.0,72.70301142828467
0.0,0.0,70.70861183792184
0.0,7.0,1152.202087373676
0.0,0.0,78.77967869931125
0.0,0.0,74.32582757950101
0.0,1.0,1173.287226403393
0.0,1.0,1171.005027811742
1.0,2.0,8.319043819649817
1.0,4.0,0.03785602112861852
0.0,0.0,53.66565078238028
0.0,3.0,210.2935743070345
0.0,4.0,125.0917109552914
0.0,0.0,51.46571777597657
0.0,7.0,146.7785241078728
0.0,9.0,228.754964892491
1.0,2.0,81.9549488045975
0.0,0.0,1547.279791875796
0.0,0.0,85.541149693076
0.0,0.0,68.7051375932125
0.0,2.0,1187.523788344351
0.0,0.0,92.4705215473614
0.0,0.0,55.66466726108204
1.0,7.0,41.99693178759503
0.0,14.0,135.2033677940732
1.0,2.0,-0.0007432846034163276
0.0,0.0,77.4043896214914
0.0,3.0,130.7285574296915
0.0,0.0,82.90964845816079
1.0,1.0,-0.0009073986129806144
0.0,8.0,62.76652352159249
0.0,1.0,88.5123656129006
0.0,3.0,110.160916617988
0.0,7.0,118.5102803197831
1.0,1.0,0.03126754969480317
0.0,0.0,69.8689017105703
0.0,0.0,80.05336357400527
0.0,9.0,159.2506272554549
0.0,0.0,73.75760042966897
0.0,0.0,68.1579397454879
1.0,4.0,102.2765474252609
0.0,10.0,354.9738839327398
1.0,1.0,-0.02689791342800163
0.0,0.0,70.15641144034002
0.0,0.0,63.04659139676438
0.0,3.0,253.7207030424238
0.0,13.0,110.1474071746577
0.0,3.0,129.27167235465
0.0,0.0,65.55555655745904
0.0,1.0,180.0752678027621
0.0,5.0,79.01179368358908
1.0,4.0,361.3571035143991
0.0,0.0,75.05458796231436
1.0,5.0,120.0823173619493
0.0,4.0,112.2715183304372
0.0,12.0,91.51794854532731
1.0,2.0,74.96659427587596
1.0,3.0,115.3960267100798
0.0,0.0,93.35730529393804
0.0,3.0,50.87210542236707
1.0,2.0,-0.001643060187234369
0.0,1.0,112.177320478016
1.0,2.0,0.03144991078852399
0.0,0.0,51.92577844568209
1.0,2.0,0.01845738941347008
0.0,0.0,93.20675712707992
0.0,0.0,78.5102603621233
0.0,6.0,199.761862732958
0.0,12.0,147.7797453949806
0.0,0.0,62.08360015893294
0.0,2.0,1266.500651037165
0.0,14.0,310.2524959613793
0.0,2.0,1029.71819222563
1.0,1.0,-0.01895302576872382
0.0,7.0,108.7683225882261
0.0,1.0,312.6833619803849
0.0,0.0,65.49897078913084
0.0,0.0,59.19339414191224
1.0,11.0,180.3145967091588
0.0,0.0,99.29686666546134
0.0,0.0,64.94711024972857
1.0,1.0,99.6499641352412
0.0,7.0,154.8215038168103
1.0,1.0,100.2934759272863
1.0,11.0,0.002352199669076072
1.0,6.0,0.002688612445695071
1.0,1.0,0.00329929496274417
1.0,5.0,120.1526432266922
0.0,0.0,50.30348316678399
0.0,0.0,52.77343746555901
1.0,2.0,0.0007671098753121441
0.0,0.0,88.94549805802843
0.0,0.0,73.48539155253539
1.0,2.0,90.97758125414815
0.0,0.0,58.4626764344646
0.0,8.0,168.6020352123213
0.0,2.0,1307.942169739718
0.0,5.0,489.9301115695013
0.0,2.0,80.35519240468
0.0,0.0,81.07703155263275
0.0,2.0,133.7390246791181
1.0,3.0,-0.002822563652728149
0.0,0.0,54.51289496729702
0.0,0.0,1243.545979137852
1.0,2.0,43.46853798133889
0.0,0.0,93.08135479848796
0.0,8.0,130.0479811046026
0.0,16.0,266.1721587809865
0.0,4.0,58.73856224765698
0.0,3.0,1289.131968774765
1.0,1.0,0.00972717944409851
0.0,1.0,89.87613068734571
0.0,14.0,152.4693246617194
0.0,8.0,67.87982535555156
0.0,4.0,83.7883990939735
0.0,8.0,101.5360667160435
0.0,3.0,87.14964695112673
0.0,2.0,117.472929479901
0.0,0.0,94.28427770938964
0.0,0.0,72.91690365031197
1.0,6.0,69.31834487162858
0.0,2.0,53.37152962801772
0.0,0.0,76.62918793033901
1.0,7.0,-0.002950874204401543
1.0,1.0,0.02981718070759598
0.0,0.0,76.82753818201145
1.0,7.0,92.35207071463559
0.0,2.0,86.5834155255359
0.0,4.0,79.82214419742084
0.0,0.0,1580.522727464052
1.0,2.0,0.0209738061241751
0.0,0.0,77.10101610993223
0.0,2.0,100.888734182888
1.0,25.0,124.9367732769196
0.0,5.0,133.2029362276018
0.0,1.0,57.75430370280718
1.0,1.0,63.23986178785393
0.0,16.0,432.8832602269532
0.0,0.0,54.93694520128976
1.0,11.0,106.5441226876725
0.0,0.0,82.13917397227078
0.0,0.0,68.48466038083545
0.0,5.0,127.8457464697475
0.0,2.0,116.9393689344639
0.0,0.0,94.39594881868092
1.0,1.0,0.001201354171598723
0.0,4.0,80.70466817252687
0.0,5.0,71.10427552393358
0.0,0.0,75.62174551624305
0.0,3.0,96.95307064155284
1.0,3.0,43.63570355043871
0.0,7.0,80.74728942239943
0.0,3.0,122.1071127181054
0.0,4.0,54.49719378462062
1.0,2.0,69.62246608463477
0.0,5.0,90.4546599902898
0.0,0.0,77.85691049439541
0.0,1.0,70.21376662038047
1.0,12.0,123.9449460739181
0.0,0.0,66.50286427384962
1.0,3.0,57.54148588965142
0.0,3.0,66.22688499969752
0.0,2.0,87.902049382369
0.0,2.0,70.61462947180242
0.0,4.0,123.1609058666626
1.0,11.0,324.7773716394021
0.0,3.0,70.15784042297288
0.0,2.0,62.76810245702208
0.0,4.0,119.1524485273184
0.0,1.0,63.23103795092882
0.0,2.0,70.29858476528797
0.0,6.0,1134.074422462539
1.0,6.0,-0.00335563789511184
0.0,0.0,61.32987826799845
1.0,7.0,468.3446809924711
1.0,2.0,95.10687840258805
1.0,2.0,87.33887524652305
0.0,0.0,71.38525986964582
1.0,2.0,0.002333722845946795
1.0,1.0,76.89670955071121
0.0,0.0,95.5561089024931
0.0,2.0,52.15623042324007
0.0,0.0,68.48365180041814
0.0,1.0,106.6110757571999
0.0,0.0,54.26214816645724
0.0,6.0,263.1583846081792
0.0,0.0,88.5226229355359
0.0,0.0,54.59969596274471
0.0,3.0,93.63883631818882
0.0,5.0,126.689933332061
0.0,0.0,55.40133917509631
0.0,3.0,64.62573324051091
1.0,8.0,532.284857616704
1.0,11.0,0.0040906606028841
0.0,0.0,107.4219515093031
1.0,9.0,172.0425687201519
1.0,3.0,0.0001621249590471052
0.0,5.0,119.8135785093966
0.0,0.0,134.2684952623632
0.0,0.0,79.6554680891545
0.0,0.0,73.82783056077446
1.0,3.0,106.5203287871191
0.0,2.0,68.83349635161927
0.0,1.0,1094.666082162904
0.0,0.0,83.85729709308893
1.0,2.0,-0.04882149370246225
0.0,0.0,68.44417195842927
1.0,4.0,68.23825548372562
0.0,6.0,116.8168976530946
0.0,0.0,68.66768118499266
1.0,2.0,0.03776046402208522
1.0,4.0,-0.001044818238597145
1.0,3.0,179.6811583498433
0.0,0.0,75.2088289475234
0.0,0.0,94.5625802444089
0.0,2.0,109.9089750916755
0.0,1.0,100.1456589531365
0.0,2.0,93.89960574377312
1.0,4.0,-0.003541198377092769
0.0,1.0,117.4310358809877
1.0,4.0,79.42251143604314
1.0,8.0,52.69082976657483
0.0,4.0,116.2077314895077
1.0,1.0,-0.01422226260456227
0.0,0.0,56.3637241690753
0.0,0.0,96.32658777584432
1.0,11.0,63.79365317530628
0.0,0.0,63.23726550177641
1.0,14.0,-0.002684392016021775
0.0,0.0,51.83553273818323
1.0,6.0,63.82663191552196
1.0,4.0,50.40679039593079
1.0,3.0,-0.00117916068987256
0.0,5.0,159.7770203211751
0.0,0.0,76.67419284878608
0.0,0.0,60.16004965328872
0.0,0.0,73.26459673736647
